Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,114400,2,-1500,-1.29,116000,116100,111700,79855,9113544700,1415657506500,12385455,KSQ
120110,KR7120110002,코오롱인더,KOSPI,,51400,2,-1800,-3.38,52400,52900,51300,225879,11743385500,1414481277400,27519091,STK
267270,KR7267270007,HD현대건설기계,KOSPI,,71000,2,-2800,-3.79,73500,73500,70600,135302,9645121600,1398756303000,19700793,STK
006280,KR7006280002,녹십자,KOSPI,,119200,2,-1700,-1.41,120900,123900,118500,37748,4551242300,1390698022000,11686538,STK
278280,KR7278280003,천보,KOSDAQ GLOBAL,우량기업부,138400,2,-29900,-17.77,163000,163900,136700,329325,47731575200,1385000000000,10000000,KSQ
000080,KR7000080002,하이트진로,KOSPI,,19720,1,30,0.15,19680,19990,19360,243831,4812052660,1383736145030,70133611,STK
298020,KR7298020009,효성티앤씨,KOSPI,,317000,2,-8000,-2.46,322000,322000,313500,24372,7726849000,1376202876000,4327682,STK
145720,KR7145720009,덴티움,KOSPI,,124100,2,-16300,-11.61,138200,138200,123900,232939,30066070600,1374748686000,11068830,STK
353200,KR7353200009,대덕전자,KOSPI,,27700,2,-550,-1.95,28350,28800,27650,720788,20272331350,1371319668750,49416925,STK
009240,KR7009240003,한샘,KOSPI,,58000,2,-800,-1.36,57600,59100,56700,37581,2185096000,1369674609600,23533928,STK
001120,KR7001120005,LX인터내셔널,KOSPI,,35100,2,-1450,-3.97,36150,36150,34600,683102,24055567400,1360476000000,38760000,STK
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,87200,2,-5300,-5.73,92000,92100,86800,311742,27631644600,1349907709600,15480593,KSQ
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,우량기업부,61400,2,-1200,-1.92,62200,62300,61000,85393,5238108000,1346450055600,21929154,KSQ
003230,KR7003230000,삼양식품,KOSPI,,176000,2,-900,-0.51,179200,184000,167800,532191,93741379000,1330330449000,7533015,STK
161890,KR7161890009,한국콜마,KOSPI,,58000,2,-100,-0.17,57600,58700,56000,542725,31177682000,1329396558000,22881180,STK
004800,KR7004800009,효성,KOSPI,,62200,2,-600,-0.96,62700,62700,61700,21769,1351830800,1316939062500,21071025,STK
112040,KR7112040001,위메이드,KOSDAQ,우량기업부,38800,2,-800,-2.02,38900,40200,38600,328983,12940002350,1311322125600,33796962,KSQ
056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,35750,2,-1200,-3.25,36900,36900,35400,217987,7830673500,1281942732000,35908760,KSQ
069620,KR7069620003,대웅제약,KOSPI,,108800,2,-800,-0.73,107300,110300,107300,33027,3589589900,1265253990000,11586575,STK
002710,KR7002710002,TCC스틸,KOSPI,,47950,2,-2150,-4.29,49000,50900,47550,411519,20060093200,1256946771150,26213697,STK
005300,KR7005300009,롯데칠성,KOSPI,,135000,2,-1800,-1.32,136800,136800,132000,36191,4866917500,1248937786400,9278884,STK
073240,KR7073240004,금호타이어,KOSPI,,4335,2,-5,-0.12,4440,4440,4265,366448,1582459570,1248145947015,287260287,STK
140410,KR7140410002,메지온,KOSDAQ,중견기업부,41800,1,200,0.48,41350,42700,40550,272104,11335239800,1233540363000,29510535,KSQ
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,32600,3,0,0.0,32250,32900,31800,338502,10924567750,1232975064600,37821321,KSQ
336370,KR7336370002,솔루스첨단소재,KOSPI,,34900,2,-650,-1.83,34850,35400,34000,124006,4297098450,1227136265250,35111195,STK
139130,KR7139130009,DGB금융지주,KOSPI,,7240,2,-120,-1.63,7330,7330,7220,430325,3129676490,1224615830920,169145833,STK
457190,KR7457190007,이수스페셜티케미컬,KOSPI,,218000,2,-23000,-9.54,236500,236500,212500,160367,35637712500,1223331900500,5598773,STK
006360,KR7006360002,GS건설,KOSPI,,14000,2,-290,-2.03,14270,14270,13950,600528,8438373300,1198996674900,85581490,STK
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,171200,2,-4600,-2.62,175800,178700,170500,53780,9268045000,1194318968500,6963959,KSQ
100090,KR7100090000,SK오션플랜트,KOSPI,,22350,1,1500,7.19,21600,22700,21450,1059366,23528064950,1192464268800,53235012,STK
336570,KR7336570007,원텍,KOSDAQ,기술성장기업부,13460,1,30,0.22,13290,13560,12010,1550809,20608005970,1184175678450,88173915,KSQ
375500,KR7375500006,DL이앤씨,KOSPI,,30400,2,-500,-1.62,30600,30600,30000,185170,5613792550,1174351458050,38693623,STK
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,24050,3,0,0.0,24300,24850,23800,1062521,25856280150,1160393548600,48249212,KSQ
009420,KR7009420001,한올바이오파마,KOSPI,,22150,2,-2700,-10.87,24050,24400,21700,1052950,23749831600,1157130131700,52240638,STK
048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,28600,1,2700,10.42,26250,31450,26050,4186225,122173452750,1144379605000,39804508,KSQ
032350,KR7032350001,롯데관광개발,KOSPI,,15410,1,620,4.19,14990,15480,14270,6155772,91567178920,1136682575190,73762659,STK
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,97300,1,1000,1.04,96300,97500,95100,27398,2650668500,1135977500000,11675000,KSQ
225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,17230,2,-470,-2.66,17550,17740,17200,482401,8410301810,1134468157500,65766270,KSQ
064550,KR7064550007,바이오니아,KOSDAQ,우량기업부,43550,2,-800,-1.8,43500,44400,43400,234111,10243304350,1125328687600,25810291,KSQ
018670,KR7018670000,SK가스,KOSPI,,121900,2,-2700,-2.17,124600,124600,121400,5322,649823500,1123320694800,9230244,STK
281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,16930,2,-230,-1.34,16810,17300,16790,948229,16172790390,1112818177640,65730548,KSQ
096530,KR7096530001,씨젠,KOSDAQ,우량기업부,21200,2,-350,-1.62,21100,21650,21050,379901,8084078700,1104579773100,52225994,KSQ
009970,KR7009970005,영원무역홀딩스,KOSPI,,81300,2,-2500,-2.98,83800,84400,80000,21456,1761037000,1104482952000,13635592,STK
009520,KR7009520008,포스코엠텍,KOSDAQ,우량기업부,26500,2,-1500,-5.36,27200,27500,26300,1008878,27032542800,1103531629500,41642703,KSQ
285130,KR7285130001,SK케미칼,KOSPI,,63800,2,-2200,-3.33,64900,65900,63700,56494,3623627700,1100791355400,17253783,STK
001060,KR7001060003,JW중외제약,KOSPI,,47700,1,3050,6.83,45250,50000,44700,1935417,92725842000,1088089465400,22835036,STK
093370,KR7093370005,후성,KOSPI,,11500,2,-630,-5.19,12070,12080,11500,1115229,13040057060,1085992717040,94352104,STK
185750,KR7185750007,종근당,KOSPI,,85800,2,-400,-0.46,85900,86900,83900,40592,3466066100,1082144750400,12568464,STK
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,43500,1,200,0.46,43200,44300,43000,174377,7615483150,1080156286500,24831179,KSQ
222800,KR7222800005,심텍,KOSDAQ,우량기업부,33700,2,-100,-0.3,33600,34750,33250,415560,14103453050,1073484619100,31854143,KSQ
003690,KR7003690005,코리안리,KOSPI,,7560,2,-10,-0.13,7570,7650,7410,552605,4180072140,1068846107010,140822939,STK
000240,KR7000240002,한국앤컴퍼니,KOSPI,,11220,2,-210,-1.84,11400,11420,11220,58257,655129500,1067072097600,94935240,STK
420770,KR7420770000,기가비스,KOSDAQ,중견기업부,83800,2,-100,-0.12,83800,85400,81500,72018,6040861900,1058425793000,12675758,KSQ
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,83000,2,-5800,-6.53,84800,89400,79700,258934,21625807900,1054832274600,12647869,KSQ
195870,KR7195870001,해성디에스,KOSPI,,61800,3,0,0.0,61200,62700,60900,186915,11571150800,1054000000000,17000000,STK
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,48750,1,200,0.41,48550,49500,47500,281677,13707005900,1045758041250,21451447,KSQ
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,36450,3,0,0.0,36350,37050,35900,267133,9780162150,1036874010600,28329891,KSQ
114090,KR7114090004,GKL,KOSPI,,16770,2,-100,-0.59,16870,16890,16080,1482620,24397748150,1036082472500,61855670,STK
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,63300,1,100,0.16,63400,64300,62100,175471,11040883200,1029537954600,16238769,KSQ
014820,KR7014820005,동원시스템즈,KOSPI,,35150,2,-1350,-3.7,36300,36300,35150,61916,2201080800,1021942690500,28991282,STK
089590,KR7089590004,제주항공,KOSPI,,13230,2,-520,-3.78,13750,13750,13220,312549,4172287430,1018626796530,76993711,STK
000670,KR7000670000,영풍,KOSPI,,551000,2,-12000,-2.13,559000,561000,550000,1674,929453000,1014964040000,1842040,STK
009900,KR7009900002,명신산업,KOSPI,,19150,2,-420,-2.15,19450,19520,18970,794608,15236026980,1004803046950,52470133,STK
280360,KR7280360009,롯데웰푸드,KOSPI,,104600,2,-600,-0.57,105200,105200,102700,6980,728744000,988743355200,9434574,STK
089860,KR7089860001,롯데렌탈,KOSPI,,26850,2,-300,-1.1,27000,27000,26500,46076,1231987300,981792888400,36634063,STK
287410,KR7287410005,제이시스메디칼,KOSDAQ,우량기업부,12820,1,820,6.83,12030,12850,11800,2336091,29169047420,979249264360,76384498,KSQ
019170,KR7019170000,신풍제약,KOSPI,,18390,2,-700,-3.67,18790,18830,18010,367069,6763182750,974923816000,52984990,STK
085370,KR7085370005,루트로닉,KOSDAQ,우량기업부,36700,2,-100,-0.27,36850,36850,36700,214582,7876570800,974162421750,26507821,KSQ
103140,KR7103140000,풍산,KOSPI,,34250,2,-900,-2.56,34900,34950,33950,150058,5153245150,961232735400,28024278,STK
141080,KR7141080002,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,36250,3,0,0.0,36250,36700,35550,183908,6645591650,960261195000,26489964,KSQ
067160,KR7067160002,아프리카TV,KOSDAQ,우량기업부,83000,1,700,0.85,81300,84300,81300,137392,11361054300,954065661000,11494767,KSQ
001800,KR7001800002,오리온홀딩스,KOSPI,,15220,2,-150,-0.98,15150,15410,15140,81048,1236770650,953463322840,62645422,STK
012510,KR7012510004,더존비즈온,KOSPI,,31300,2,-400,-1.26,31700,32000,30650,89375,2801171500,950981139200,30382784,STK
067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,9200,1,70,0.77,8960,9220,8960,432266,3935067130,936564876000,101800530,KSQ
456040,KR7456040005,OCI,KOSPI,,125500,2,-4100,-3.16,128700,129000,125400,67000,8503492000,934053162400,7436729,STK
010780,KR7010780005,아이에스동서,KOSPI,,29850,2,-1500,-4.78,31000,31050,29800,133486,4017639750,923688919400,30892606,STK
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,19000,2,-480,-2.46,19210,19380,18870,393757,7487724630,909198241000,47852539,KSQ
098460,KR7098460009,고영,KOSDAQ GLOBAL,우량기업부,13170,2,-160,-1.2,13210,13370,13040,272232,3586937730,904869670900,68654755,KSQ
007340,KR7007340003,DN오토모티브,KOSPI,,89600,2,-3200,-3.45,93000,93000,88000,45066,4027877600,902458651500,9994005,STK
069260,KR7069260008,TKG휴켐스,KOSPI,,21800,2,-450,-2.02,22050,22150,21700,85664,1873758900,895241077200,40878588,STK
181710,KR7181710005,NHN,KOSPI,,25300,2,-1200,-4.53,26350,26350,25300,36067,926660950,885644888700,34936682,STK
271940,KR7271940009,일진하이솔루스,KOSPI,,24000,2,-1000,-4.0,24600,24700,23850,74717,1801397800,871516560000,36313190,STK
290650,KR7290650001,엘앤씨바이오,KOSDAQ,벤처기업부,38300,2,-600,-1.54,38550,39900,36800,420978,16134543100,868831325300,22684891,KSQ
376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,36700,1,550,1.52,35650,37200,35650,146886,5392945550,868825659600,23738406,KSQ
067310,KR7067310003,하나마이크론,KOSDAQ GLOBAL,우량기업부,17980,2,-220,-1.21,18180,18470,17900,893722,16174807180,862114153460,47921854,KSQ
395400,KR7395400005,SK리츠,KOSPI,,4380,1,10,0.23,4370,4415,4290,193818,844074235,859924095625,196554079,STK
189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,79200,2,-1300,-1.61,80100,82300,78400,108036,8634866300,850862751700,10729669,KSQ
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,27000,1,50,0.19,27000,27500,26200,279019,7503302300,846079371000,31336273,KSQ
099190,KR7099190001,아이센스,KOSDAQ,우량기업부,30650,2,-850,-2.7,32500,33450,30000,1127408,35998764100,844810981100,27518273,KSQ
105630,KR7105630008,한세실업,KOSPI,,21150,2,-650,-2.98,21600,21750,20350,332263,6980971050,844000000000,40000000,STK
300720,KR7300720000,한일시멘트,KOSPI,,12160,2,-420,-3.34,12590,12590,12130,72612,890278080,842912941800,69261540,STK
214320,KR7214320004,이노션,KOSPI,,42200,1,700,1.69,41550,42300,41050,27657,1153421800,842000000000,20000000,STK
166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,42600,2,-800,-1.84,43350,43850,42350,147616,6308476350,841463912400,19752674,KSQ
365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,3970,1,60,1.53,3870,3970,3835,214985,837210325,840636105000,213089000,STK
020560,KR7020560009,아시아나항공,KOSPI,,11280,2,-500,-4.24,11660,11660,11270,270587,3073826420,840108815560,74411764,STK
178920,KR7178920005,PI첨단소재,KOSPI,,28550,2,-1300,-4.36,29500,29650,28550,168197,4841882750,839876809200,29366322,STK
001430,KR7001430008,세아베스틸지주,KOSPI,,23150,2,-1000,-4.14,24050,24050,22900,124688,2888799450,833794266750,35862119,STK
091120,KR7091120006,이엠텍,KOSDAQ,우량기업부,48700,2,-800,-1.62,49500,51800,48250,697696,34960196300,830090749200,17132936,KSQ
039130,KR7039130000,하나투어,KOSPI,,51600,2,-1400,-2.64,51800,52900,51300,149589,7750153800,829225864500,16039185,STK
330590,KR7330590001,롯데리츠,KOSPI,,3385,2,-40,-1.17,3420,3420,3385,154226,523950955,826094205600,242968884,STK
299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,104100,2,-7900,-7.05,109700,116000,103500,247324,26766397800,822206888100,7898241,KSQ
015750,KR7015750003,성우하이텍,KOSDAQ,우량기업부,10300,2,-540,-4.98,10610,10680,10200,2825164,29295988040,820800000000,80000000,KSQ
095660,KR7095660007,네오위즈,KOSDAQ,우량기업부,37300,2,-800,-2.1,38100,38100,36600,102078,3811438050,820756032750,22033719,KSQ
036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,4960,2,-90,-1.78,5050,5130,4905,1433535,7159343410,817367705910,164460303,KSQ
008730,KR7008730004,율촌화학,KOSPI,,32550,2,-200,-0.61,32200,33450,32200,56692,1853420550,817160000000,24800000,STK
003090,KR7003090008,대웅,KOSPI,,13980,2,-370,-2.58,14160,14200,13540,78791,1102498130,814569139800,58141980,STK
058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,72900,1,800,1.11,70400,74300,70100,134571,9777297200,812878700000,11212120,KSQ
348210,KR7348210006,넥스틴,KOSDAQ GLOBAL,우량기업부,79100,1,1800,2.33,77500,80200,77500,111948,8868580700,805553362000,10196878,KSQ
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,7170,2,-240,-3.24,7370,7370,7060,653527,4662852190,805320414990,112005621,KSQ
294090,KR7294090006,이오플로우,KOSDAQ,기술성장기업부,26400,2,-200,-0.75,26500,26650,26200,216754,5724159450,804521371150,30416687,KSQ
000210,KR7000210005,DL,KOSPI,,38350,2,-1200,-3.03,39450,39450,38200,78563,3034640850,802610357200,20955884,STK
090460,KR7090460007,비에이치,KOSPI,,23150,2,-1100,-4.54,23950,24550,23150,416718,9844094750,801296811750,34464379,STK
192080,KR7192080000,더블유게임즈,KOSPI,,43500,2,-450,-1.02,43850,43950,43000,32189,1402219150,794936080900,18190757,STK
085660,KR7085660009,차바이오텍,KOSDAQ,벤처기업부,14190,1,10,0.07,13860,14190,13720,276339,3870456440,792820600620,56268318,KSQ
066575,KR7066571001,LG전자우,KOSPI,,45600,2,-800,-1.72,46150,46200,45300,37722,1719499350,783681235200,17185992,STK
003030,KR7003030004,세아제강지주,KOSPI,,189000,2,-5500,-2.83,194800,196200,188000,15795,3007502900,781530675900,4141657,STK
016380,KR7016380008,KG스틸,KOSPI,,7800,2,-250,-3.11,7940,8000,7770,429711,3363995490,781069485570,100008897,STK
023590,KR7023590003,다우기술,KOSPI,,17380,2,-410,-2.3,17550,17740,17290,82033,1426280430,778884471120,44866617,STK
002840,KR7002840007,미원상사,KOSPI,,161900,2,-100,-0.06,162000,162200,160000,1703,274421500,778425000000,4850000,STK
272290,KR7272290008,이녹스첨단소재,KOSDAQ GLOBAL,우량기업부,38100,2,-1050,-2.68,39100,39350,37850,216057,8270594050,769683169800,20201658,KSQ
348950,KR7348950007,제이알글로벌리츠,KOSPI,,3880,2,-15,-0.39,3885,3890,3800,246704,953186755,758910720000,197376000,STK
002350,KR7002350007,넥센타이어,KOSPI,,7820,2,-160,-2.01,7980,7980,7690,103426,805269870,758879404290,97667877,STK
060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,18600,2,-870,-4.47,19530,20300,18410,2809952,54407279500,758504934800,40955990,KSQ
161000,KR7161000005,애경케미칼,KOSPI,,15620,2,-870,-5.28,16340,16400,15430,706087,11094538910,756973912040,48648709,STK
002240,KR7002240000,고려제강,KOSPI,,30150,1,3800,14.42,27100,31800,27050,3931725,115859487750,756250000000,25000000,STK
272450,KR7272450008,진에어,KOSPI,,14460,2,-730,-4.81,15000,15000,14400,178568,2600646470,754812000000,52200000,STK
192650,KR7192650000,드림텍,KOSPI,,11330,2,-1330,-10.51,12300,12330,11240,1806048,21148451180,753794212450,66413587,STK
047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,21700,4,4970,29.71,20150,21700,18350,14833649,312495016330,746935309400,34420982,KSQ
084370,KR7084370006,유진테크,KOSDAQ GLOBAL,우량기업부,32550,1,1950,6.37,30800,32850,30800,358949,11529661350,745917167100,22916042,KSQ
006120,KR7006120000,SK디스커버리,KOSPI,,38500,2,-900,-2.28,38700,39300,38500,34396,1335557000,737716881250,19037855,STK
006650,KR7006650006,대한유화,KOSPI,,113200,2,-13000,-10.3,126100,126100,112900,105766,12251284700,735150000000,6500000,STK
025980,KR7025980004,아난티,KOSDAQ,우량기업부,8360,2,-370,-4.24,8750,8750,8310,4564681,38612162400,734335394360,87629522,KSQ
222080,KR7222080004,씨아이에스,KOSDAQ,중견기업부,10790,2,-160,-1.46,11040,11280,10760,732243,8017509330,726018735600,67223957,KSQ
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,34900,2,-2400,-6.43,36550,38000,34150,1066877,37975892400,719877169700,20626853,KSQ
025900,KR7025900002,동화기업,KOSDAQ,우량기업부,35250,2,-1650,-4.47,36000,36150,35000,54795,1942519750,713603443500,20215395,KSQ
003540,KR7003540002,대신증권,KOSPI,,14060,1,20,0.14,14040,14120,13950,68021,955640520,712858536000,50773400,STK
082740,KR7082740002,HSD엔진,KOSPI,,9920,2,-360,-3.5,10220,10320,9870,829886,8346441630,711147300360,71543994,STK
352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,벤처기업부,70700,1,5300,8.1,64300,74600,63500,217278,14772606800,709988416900,10013941,KSQ
009450,KR7009450008,경동나비엔,KOSPI,,48700,2,-10800,-18.15,52600,52700,47900,574394,28890276300,709490430400,14568592,STK
007700,KR7007700008,F&F홀딩스,KOSPI,,17910,2,-1920,-9.68,19760,19800,17840,91812,1678033090,705232037010,39114367,STK
950160,KR8840120008,코오롱티슈진,KOSDAQ,관리종목(소속부없음),9600,2,-190,-1.94,9790,9890,9580,82848,802181040,703789191600,72705495,KSQ
131970,KR7131970006,두산테스나,KOSDAQ,우량기업부,47350,1,3600,8.23,44450,48200,44350,824554,38589603700,700341928650,14759577,KSQ
074600,KR7074600008,원익QnC,KOSDAQ GLOBAL,우량기업부,26250,2,-50,-0.19,26250,26600,26000,174230,4581442700,691374400000,26288000,KSQ
950210,KR8702070002,프레스티지바이오파마,KOSPI,,11380,2,-400,-3.4,11780,11840,11320,139692,1608097180,688100974750,60096155,STK
004490,KR7004490009,세방전지,KOSPI,,49000,1,200,0.41,49650,49650,48150,79141,3877060750,686700000000,14000000,STK
036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,32500,4,7500,30.0,26450,32500,26300,982188,29436550200,681331820000,20964056,KSQ
